country,latitude,longitude,date,cases,deaths,recovered,active,who_region,mortality_rate,recovery_rate
Guyana,4.860416000000002,-58.93018000000001,2020-03-17,7,1,0,6,Americas,14.285714285714285,0.0
Holy See,41.9029,12.4534,2020-03-17,1,0,0,1,Europe,0.0,0.0
Honduras,15.2,-86.2419,2020-03-17,8,0,0,8,Americas,0.0,0.0
Hungary,47.1625,19.5033,2020-03-17,50,1,2,47,Europe,2.0,4.0
Iceland,64.9631,-19.0208,2020-03-17,220,1,0,219,Europe,0.45454545454545453,0.0
India,20.593684,78.96288,2020-03-17,142,3,14,125,South-East Asia,2.112676056338028,9.859154929577464
Indonesia,-0.7893,113.9213,2020-03-17,172,5,8,159,South-East Asia,2.9069767441860463,4.651162790697675
Iran,32.427908,53.68804599999999,2020-03-17,16169,988,5389,9792,Eastern Mediterranean,6.110458284371328,33.32921021708207
Iraq,33.223191,43.679291,2020-03-17,154,11,32,111,Eastern Mediterranean,7.142857142857142,20.77922077922078
Ireland,53.1424,-7.6921,2020-03-17,223,2,5,216,Europe,0.8968609865470852,2.242152466367713
Israel,31.046051,34.851612,2020-03-17,250,0,11,239,Europe,0.0,4.3999999999999995
Italy,41.87194,12.56738,2020-03-17,31506,2503,2941,26062,Europe,7.9445185044118585,9.334729892718848
Jamaica,18.1096,-77.2975,2020-03-17,12,0,2,10,Americas,0.0,16.666666666666664
Japan,36.204824,138.252924,2020-03-17,893,30,144,719,Western Pacific,3.3594624860022395,16.12541993281075
Jordan,31.24,36.51,2020-03-17,34,0,1,33,Eastern Mediterranean,0.0,2.941176470588235
Kazakhstan,48.0196,66.9237,2020-03-17,33,0,0,33,Europe,0.0,0.0
Kenya,-0.0236,37.9062,2020-03-17,3,0,0,3,Africa,0.0,0.0
South Korea,35.90775700000001,127.766922,2020-03-17,8320,81,1407,6832,Western Pacific,0.9735576923076923,16.911057692307693
Kuwait,29.31166,47.481766,2020-03-17,130,0,9,121,Eastern Mediterranean,0.0,6.923076923076923
Latvia,56.8796,24.6032,2020-03-17,49,0,1,48,Europe,0.0,2.0408163265306123
Lebanon,33.8547,35.8623,2020-03-17,120,3,3,114,Eastern Mediterranean,2.5,2.5
Liberia,6.4280550000000005,-9.429499,2020-03-17,1,0,0,1,Africa,0.0,0.0
Liechtenstein,47.14,9.55,2020-03-17,7,0,1,6,Europe,0.0,14.285714285714285
Lithuania,55.1694,23.8813,2020-03-17,25,0,1,24,Europe,0.0,4.0
Luxembourg,49.8153,6.1296,2020-03-17,140,1,0,139,Europe,0.7142857142857143,0.0
Malaysia,4.210483999999999,101.975766,2020-03-17,673,2,49,622,Western Pacific,0.2971768202080238,7.280832095096583
Maldives,3.2028,73.2207,2020-03-17,13,0,0,13,South-East Asia,0.0,0.0
Malta,35.9375,14.3754,2020-03-17,38,0,2,36,Europe,0.0,5.263157894736842
Mauritania,21.0079,-10.9408,2020-03-17,1,0,0,1,Africa,0.0,0.0
Mexico,23.6345,-102.5528,2020-03-17,93,0,4,89,Americas,0.0,4.301075268817205
Moldova,47.4116,28.3699,2020-03-17,30,0,1,29,Europe,0.0,3.3333333333333335
Monaco,43.7333,7.4167,2020-03-17,7,0,0,7,Europe,0.0,0.0
Mongolia,46.8625,103.8467,2020-03-17,5,0,0,5,Western Pacific,0.0,0.0
Montenegro,42.708678000000006,19.37439,2020-03-17,2,0,0,2,Europe,0.0,0.0
Morocco,31.7917,-7.0926,2020-03-17,38,2,1,35,Eastern Mediterranean,5.263157894736842,2.631578947368421
Namibia,-22.9576,18.4904,2020-03-17,2,0,0,2,Africa,0.0,0.0
Nepal,28.1667,84.25,2020-03-17,1,0,1,0,South-East Asia,0.0,100.0
Netherlands,12.5211,-69.9683,2020-03-17,3,0,0,3,Europe,0.0,0.0
Netherlands,12.1696,-68.99,2020-03-17,3,0,0,3,Europe,0.0,0.0
Netherlands,52.1326,5.2913,2020-03-17,1705,43,0,1662,Europe,2.5219941348973607,0.0
New Zealand,-40.9006,174.886,2020-03-17,12,0,0,12,Western Pacific,0.0,0.0
Nigeria,9.082,8.6753,2020-03-17,3,0,0,3,Africa,0.0,0.0
North Macedonia,41.6086,21.7453,2020-03-17,26,0,1,25,Europe,0.0,3.8461538461538463
Norway,60.472,8.4689,2020-03-17,1463,3,1,1459,Europe,0.2050580997949419,0.0683526999316473
Oman,21.512583,55.92325500000001,2020-03-17,24,0,9,15,Eastern Mediterranean,0.0,37.5
Pakistan,30.3753,69.3451,2020-03-17,299,0,2,297,Eastern Mediterranean,0.0,0.6688963210702341
Panama,8.538,-80.7821,2020-03-17,69,1,0,68,Americas,1.4492753623188406,0.0
Paraguay,-23.4425,-58.4438,2020-03-17,9,0,0,9,Americas,0.0,0.0
Peru,-9.19,-75.0152,2020-03-17,117,0,1,116,Americas,0.0,0.8547008547008548
Philippines,12.879721,121.774017,2020-03-17,187,12,5,170,Western Pacific,6.417112299465241,2.6737967914438503
Poland,51.9194,19.1451,2020-03-17,238,5,13,220,Europe,2.100840336134454,5.46218487394958
Portugal,39.3999,-8.2245,2020-03-17,448,1,3,444,Europe,0.2232142857142857,0.6696428571428571
Qatar,25.3548,51.1839,2020-03-17,439,0,4,435,Eastern Mediterranean,0.0,0.9111617312072893
Romania,45.9432,24.9668,2020-03-17,184,0,16,168,Europe,0.0,8.695652173913043
Russia,61.52401,105.318756,2020-03-17,114,0,8,106,Europe,0.0,7.017543859649122
Rwanda,-1.9403,29.8739,2020-03-17,7,0,0,7,Africa,0.0,0.0
Saint Lucia,13.9094,-60.9789,2020-03-17,2,0,0,2,Americas,0.0,0.0
Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-17,1,0,0,1,Americas,0.0,0.0
San Marino,43.9424,12.4578,2020-03-17,109,7,4,98,Europe,6.422018348623854,3.669724770642202
Saudi Arabia,23.885942,45.079162,2020-03-17,171,0,6,165,Eastern Mediterranean,0.0,3.508771929824561
Senegal,14.4974,-14.4524,2020-03-17,26,0,2,24,Africa,0.0,7.6923076923076925
Serbia,44.0165,21.0059,2020-03-17,65,0,1,64,Europe,0.0,1.5384615384615385
Seychelles,-4.6796,55.492,2020-03-17,4,0,0,4,Africa,0.0,0.0
Singapore,1.2833,103.8333,2020-03-17,266,0,114,152,Western Pacific,0.0,42.857142857142854
Slovakia,48.669,19.699,2020-03-17,72,0,0,72,Europe,0.0,0.0
Slovenia,46.1512,14.9955,2020-03-17,275,1,0,274,Europe,0.36363636363636365,0.0
Somalia,5.152149,46.199616,2020-03-17,1,0,0,1,Eastern Mediterranean,0.0,0.0
South Africa,-30.5595,22.9375,2020-03-17,62,0,0,62,Africa,0.0,0.0
Spain,40.463667,-3.74922,2020-03-17,11748,533,1028,10187,Europe,4.536942458290773,8.750425604358188
Sri Lanka,7.873054,80.77179699999998,2020-03-17,44,0,1,43,South-East Asia,0.0,2.272727272727273
Sudan,12.8628,30.2176,2020-03-17,1,1,0,0,Eastern Mediterranean,100.0,0.0
Suriname,3.9193,-56.0278,2020-03-17,1,0,0,1,Americas,0.0,0.0
Sweden,60.128161,18.643501,2020-03-17,1190,7,0,1183,Europe,0.5882352941176471,0.0
Switzerland,46.8182,8.2275,2020-03-17,2700,27,4,2669,Europe,1.0,0.14814814814814814
Taiwan*,23.7,121.0,2020-03-17,77,1,22,54,Western Pacific,1.2987012987012987,28.57142857142857
Tanzania,-6.369028,34.888822,2020-03-17,1,0,0,1,Africa,0.0,0.0
Thailand,15.870032,100.992541,2020-03-17,177,1,41,135,South-East Asia,0.5649717514124294,23.163841807909606
Togo,8.6195,0.8248,2020-03-17,1,0,0,1,Africa,0.0,0.0
Trinidad and Tobago,10.6918,-61.2225,2020-03-17,5,0,0,5,Americas,0.0,0.0
Tunisia,33.886917,9.537499,2020-03-17,24,0,0,24,Eastern Mediterranean,0.0,0.0
Turkey,38.9637,35.2433,2020-03-17,47,1,0,46,Europe,2.127659574468085,0.0
Ukraine,48.3794,31.1656,2020-03-17,14,2,0,12,Europe,14.285714285714285,0.0
United Arab Emirates,23.424076,53.847818,2020-03-17,98,0,23,75,Eastern Mediterranean,0.0,23.46938775510204
United Kingdom,19.3133,-81.2546,2020-03-17,1,1,0,0,Europe,100.0,0.0
United Kingdom,49.3723,-2.3644,2020-03-17,6,0,0,6,Europe,0.0,0.0
United Kingdom,36.1408,-5.3536,2020-03-17,3,0,1,2,Europe,0.0,33.33333333333333
United Kingdom,55.3781,-3.4360000000000004,2020-03-17,4452,81,52,4319,Europe,1.8194070080862534,1.1680143755615455
Uruguay,-32.5228,-55.7658,2020-03-17,50,0,0,50,Americas,0.0,0.0
US,40.0,-100.0,2020-03-17,6141,131,17,5993,Americas,2.133203061390653,0.2768278781957336
Uzbekistan,41.377491,64.585262,2020-03-17,10,0,0,10,Europe,0.0,0.0
Venezuela,6.4238,-66.5897,2020-03-17,33,0,0,33,Americas,0.0,0.0
Vietnam,14.058324,108.277199,2020-03-17,66,0,16,50,Western Pacific,0.0,24.242424242424242
West Bank and Gaza,31.9522,35.2332,2020-03-17,39,0,0,39,Eastern Mediterranean,0.0,0.0
Afghanistan,33.93911,67.709953,2020-03-18,22,0,1,21,Eastern Mediterranean,0.0,4.545454545454546
Albania,41.1533,20.1683,2020-03-18,59,2,0,57,Europe,3.389830508474576,0.0
Algeria,28.0339,1.6596,2020-03-18,74,7,12,55,Africa,9.45945945945946,16.216216216216218
Andorra,42.5063,1.5218,2020-03-18,39,0,1,38,Europe,0.0,2.564102564102564
Antigua and Barbuda,17.0608,-61.7964,2020-03-18,1,0,0,1,Americas,0.0,0.0
Argentina,-38.4161,-63.6167,2020-03-18,79,2,3,74,Americas,2.5316455696202533,3.79746835443038
Armenia,40.0691,45.0382,2020-03-18,84,0,1,83,Europe,0.0,1.1904761904761905
Australia,-35.4735,149.0124,2020-03-18,3,0,0,3,Western Pacific,0.0,0.0
Australia,-33.8688,151.2093,2020-03-18,267,5,4,258,Western Pacific,1.8726591760299627,1.4981273408239701
Australia,-12.4634,130.8456,2020-03-18,1,0,0,1,Western Pacific,0.0,0.0
Australia,-27.4698,153.0251,2020-03-18,94,0,8,86,Western Pacific,0.0,8.51063829787234
Australia,-34.9285,138.6007,2020-03-18,37,0,3,34,Western Pacific,0.0,8.108108108108109
Australia,-42.8821,147.3272,2020-03-18,10,0,0,10,Western Pacific,0.0,0.0
Australia,-37.8136,144.9631,2020-03-18,121,0,8,113,Western Pacific,0.0,6.6115702479338845
Australia,-31.9505,115.8605,2020-03-18,35,1,0,34,Western Pacific,2.857142857142857,0.0
Austria,47.5162,14.5501,2020-03-18,1646,4,9,1633,Europe,0.24301336573511542,0.5467800729040098
Azerbaijan,40.1431,47.5769,2020-03-18,28,1,6,21,Europe,3.571428571428571,21.428571428571427
Bahamas,25.025885,-78.035889,2020-03-18,1,0,0,1,Americas,0.0,0.0
Bahrain,26.0275,50.55,2020-03-18,256,1,88,167,Eastern Mediterranean,0.390625,34.375
Bangladesh,23.685,90.3563,2020-03-18,14,1,3,10,South-East Asia,7.142857142857142,21.428571428571427
Barbados,13.1939,-59.5432,2020-03-18,2,0,0,2,Americas,0.0,0.0
Belarus,53.7098,27.9534,2020-03-18,51,0,5,46,Europe,0.0,9.803921568627452
Belgium,50.8333,4.469936,2020-03-18,1486,14,31,1441,Europe,0.9421265141318977,2.0861372812920593
Benin,9.3077,2.3158,2020-03-18,2,0,0,2,Africa,0.0,0.0
Bhutan,27.5142,90.4336,2020-03-18,1,0,0,1,South-East Asia,0.0,0.0
Bolivia,-16.2902,-63.5887,2020-03-18,12,0,0,12,Americas,0.0,0.0
Bosnia and Herzegovina,43.9159,17.6791,2020-03-18,38,0,2,36,Europe,0.0,5.263157894736842
Brazil,-14.235,-51.9253,2020-03-18,372,3,2,367,Americas,0.8064516129032258,0.5376344086021506
Brunei,4.5353,114.7277,2020-03-18,68,0,0,68,Western Pacific,0.0,0.0
Bulgaria,42.7339,25.4858,2020-03-18,92,2,0,90,Europe,2.1739130434782608,0.0
Burkina Faso,12.2383,-1.5616,2020-03-18,20,1,0,19,Africa,5.0,0.0
Cambodia,11.55,104.9167,2020-03-18,35,0,1,34,Western Pacific,0.0,2.857142857142857
Cameroon,3.848,11.5021,2020-03-18,10,0,0,10,Africa,0.0,0.0
Canada,53.9333,-116.5765,2020-03-18,97,0,0,97,Americas,0.0,0.0
Canada,53.7267,-127.6476,2020-03-18,186,7,0,179,Americas,3.763440860215054,0.0
Canada,53.7609,-98.8139,2020-03-18,15,0,0,15,Americas,0.0,0.0
Canada,46.5653,-66.4619,2020-03-18,11,0,0,11,Americas,0.0,0.0
Canada,53.1355,-57.6604,2020-03-18,3,0,0,3,Americas,0.0,0.0
Canada,44.682,-63.7443,2020-03-18,12,0,0,12,Americas,0.0,0.0
Canada,51.2538,-85.3232,2020-03-18,221,1,0,220,Americas,0.4524886877828055,0.0
Canada,46.5107,-63.4168,2020-03-18,1,0,0,1,Americas,0.0,0.0
Canada,52.9399,-73.5491,2020-03-18,94,0,0,94,Americas,0.0,0.0
Canada,52.9399,-106.4509,2020-03-18,8,0,0,8,Americas,0.0,0.0
Central African Republic,6.6111,20.9394,2020-03-18,1,0,0,1,Africa,0.0,0.0
Chile,-35.6751,-71.543,2020-03-18,265,0,0,265,Americas,0.0,0.0
China,31.8257,117.2264,2020-03-18,990,6,984,0,Western Pacific,0.6060606060606061,99.39393939393939
China,40.1824,116.4142,2020-03-18,469,8,378,83,Western Pacific,1.7057569296375266,80.59701492537313
China,30.0572,107.874,2020-03-18,576,6,570,0,Western Pacific,1.0416666666666665,98.95833333333334
China,26.0789,117.9874,2020-03-18,296,1,295,0,Western Pacific,0.33783783783783783,99.66216216216216
China,35.7518,104.2861,2020-03-18,133,2,91,40,Western Pacific,1.5037593984962405,68.42105263157895
China,23.3417,113.4244,2020-03-18,1370,8,1313,49,Western Pacific,0.583941605839416,95.83941605839415
China,23.8298,108.7881,2020-03-18,253,2,250,1,Western Pacific,0.7905138339920948,98.81422924901186
China,26.8154,106.8748,2020-03-18,146,2,144,0,Western Pacific,1.36986301369863,98.63013698630137
China,19.1959,109.7453,2020-03-18,168,6,161,1,Western Pacific,3.571428571428571,95.83333333333334
China,39.549,116.1306,2020-03-18,318,6,0,312,Western Pacific,1.8867924528301887,0.0
China,47.862,127.7615,2020-03-18,482,13,459,10,Western Pacific,2.6970954356846475,95.22821576763485
China,37.8957,114.9042,2020-03-18,1273,22,0,1251,Western Pacific,1.728201099764336,0.0
China,22.3,114.2,2020-03-18,181,4,92,85,Western Pacific,2.209944751381215,50.82872928176796
China,30.9756,112.2707,2020-03-18,67800,3122,56927,7751,Western Pacific,4.604719764011799,83.96312684365782
China,27.6104,111.7088,2020-03-18,1018,4,1014,0,Western Pacific,0.3929273084479371,99.60707269155206
China,44.0935,113.9448,2020-03-18,75,1,73,1,Western Pacific,1.3333333333333335,97.33333333333334
China,32.9711,119.455,2020-03-18,631,0,631,0,Western Pacific,0.0,100.0
China,27.614,115.7221,2020-03-18,935,1,934,0,Western Pacific,0.10695187165775401,99.89304812834224
China,43.6661,126.1923,2020-03-18,93,1,92,0,Western Pacific,1.0752688172043012,98.9247311827957
China,41.2956,122.6085,2020-03-18,125,1,122,2,Western Pacific,0.8,97.6
China,22.1667,113.55,2020-03-18,15,0,10,5,Western Pacific,0.0,66.66666666666666
China,37.2692,106.1655,2020-03-18,75,0,75,0,Western Pacific,0.0,100.0
China,35.7452,95.9956,2020-03-18,18,0,18,0,Western Pacific,0.0,100.0
China,35.1917,108.8701,2020-03-18,246,3,237,6,Western Pacific,1.2195121951219512,96.34146341463415
China,36.3427,118.1498,2020-03-18,761,7,746,8,Western Pacific,0.9198423127463863,98.02890932982918
China,31.202,121.4491,2020-03-18,361,3,326,32,Western Pacific,0.8310249307479225,90.30470914127424
China,37.5777,112.2922,2020-03-18,133,0,133,0,Western Pacific,0.0,100.0
China,30.6171,102.7103,2020-03-18,540,3,525,12,Western Pacific,0.5555555555555556,97.22222222222221
China,39.3054,117.323,2020-03-18,136,3,133,0,Western Pacific,2.2058823529411766,97.79411764705883
China,31.6927,88.0924,2020-03-18,1,0,1,0,Western Pacific,0.0,100.0
China,41.1129,85.2401,2020-03-18,76,3,73,0,Western Pacific,3.9473684210526314,96.05263157894737
China,24.974,101.487,2020-03-18,176,2,172,2,Western Pacific,1.1363636363636365,97.72727272727273
China,29.1832,120.0934,2020-03-18,1232,1,1216,15,Western Pacific,0.08116883116883117,98.7012987012987
Colombia,4.5709,-74.2973,2020-03-18,102,0,1,101,Americas,0.0,0.9803921568627451
Congo (Brazzaville),-0.228,15.8277,2020-03-18,1,0,0,1,Africa,0.0,0.0
Congo (Kinshasa),-4.0383,21.7587,2020-03-18,4,0,0,4,Africa,0.0,0.0
Costa Rica,9.7489,-83.7534,2020-03-18,50,0,0,50,Americas,0.0,0.0
Cote d'Ivoire,7.54,-5.5471,2020-03-18,6,0,1,5,Africa,0.0,16.666666666666664
Croatia,45.1,15.2,2020-03-18,81,0,4,77,Europe,0.0,4.938271604938271
Cuba,21.521757,-77.78116700000002,2020-03-18,7,1,0,6,Americas,14.285714285714285,0.0
Cyprus,35.1264,33.4299,2020-03-18,49,0,0,49,Europe,0.0,0.0
Czechia,49.8175,15.473,2020-03-18,464,0,3,461,Europe,0.0,0.646551724137931
Denmark,61.8926,-6.9118,2020-03-18,58,0,0,58,Europe,0.0,0.0
Greenland,71.7069,-42.6043,2020-03-18,1,0,0,1,Europe,0.0,0.0
Denmark,56.2639,9.5018,2020-03-18,1057,4,1,1052,Europe,0.3784295175023652,0.0946073793755913
Djibouti,11.8251,42.5903,2020-03-18,1,0,0,1,Eastern Mediterranean,0.0,0.0
Dominican Republic,18.7357,-70.1627,2020-03-18,21,1,0,20,Americas,4.761904761904762,0.0
Ecuador,-1.8312,-78.1834,2020-03-18,111,2,0,109,Americas,1.8018018018018018,0.0
Egypt,26.820553000000004,30.802498,2020-03-18,196,6,32,158,Eastern Mediterranean,3.061224489795918,16.3265306122449
Equatorial Guinea,1.6508,10.2679,2020-03-18,4,0,0,4,Africa,0.0,0.0
Estonia,58.5953,25.0136,2020-03-18,258,0,1,257,Europe,0.0,0.3875968992248062
Eswatini,-26.5225,31.4659,2020-03-18,1,0,0,1,Africa,0.0,0.0
Ethiopia,9.145,40.4897,2020-03-18,6,0,0,6,Africa,0.0,0.0
Finland,61.92411,25.748151,2020-03-18,336,0,10,326,Europe,0.0,2.976190476190476
France,3.9339,-53.1258,2020-03-18,11,0,0,11,Europe,0.0,0.0
France,-17.6797,149.4068,2020-03-18,3,0,0,3,Europe,0.0,0.0
France,16.265,-61.551,2020-03-18,27,0,0,27,Europe,0.0,0.0
France,-12.8275,45.166244,2020-03-18,3,0,0,3,Europe,0.0,0.0
France,-21.1151,55.5364,2020-03-18,12,0,0,12,Europe,0.0,0.0
France,17.9,-62.8333,2020-03-18,3,0,0,3,Europe,0.0,0.0
France,18.0708,-63.0501,2020-03-18,3,0,0,3,Europe,0.0,0.0
France,14.6415,-61.0242,2020-03-18,19,1,0,18,Europe,5.263157894736842,0.0
France,46.2276,2.2137,2020-03-18,9043,148,12,8883,Europe,1.6366250138228466,0.13269932544509563
Gabon,-0.8037,11.6094,2020-03-18,1,0,0,1,Africa,0.0,0.0
Gambia,13.4432,-15.3101,2020-03-18,1,0,0,1,Africa,0.0,0.0
Georgia,42.3154,43.3569,2020-03-18,38,0,1,37,Europe,0.0,2.631578947368421
Germany,51.165691,10.451526,2020-03-18,12327,28,105,12194,Europe,0.2271436683702442,0.8517887563884157
Ghana,7.9465,-1.0232,2020-03-18,7,0,0,7,Africa,0.0,0.0
Greece,39.0742,21.8243,2020-03-18,418,5,8,405,Europe,1.1961722488038278,1.9138755980861244
Guatemala,15.7835,-90.2308,2020-03-18,6,1,0,5,Americas,16.666666666666664,0.0
Guinea,9.9456,-9.6966,2020-03-18,1,0,0,1,Africa,0.0,0.0
Guyana,4.860416000000002,-58.93018000000001,2020-03-18,7,1,0,6,Americas,14.285714285714285,0.0
Holy See,41.9029,12.4534,2020-03-18,1,0,0,1,Europe,0.0,0.0
Honduras,15.2,-86.2419,2020-03-18,9,0,0,9,Americas,0.0,0.0
Hungary,47.1625,19.5033,2020-03-18,58,1,2,55,Europe,1.7241379310344827,3.4482758620689653
Iceland,64.9631,-19.0208,2020-03-18,250,1,5,244,Europe,0.4,2.0
India,20.593684,78.96288,2020-03-18,156,3,14,139,South-East Asia,1.9230769230769231,8.974358974358974
Indonesia,-0.7893,113.9213,2020-03-18,227,19,11,197,South-East Asia,8.370044052863436,4.845814977973569
Iran,32.427908,53.68804599999999,2020-03-18,17361,1135,5389,10837,Eastern Mediterranean,6.537641840907781,31.04083866136743
Iraq,33.223191,43.679291,2020-03-18,164,12,43,109,Eastern Mediterranean,7.317073170731707,26.21951219512195
Ireland,53.1424,-7.6921,2020-03-18,292,2,5,285,Europe,0.684931506849315,1.7123287671232876
Israel,31.046051,34.851612,2020-03-18,304,0,11,293,Europe,0.0,3.618421052631579
Italy,41.87194,12.56738,2020-03-18,35713,2978,4025,28710,Europe,8.338700193206956,11.270405734606447
Jamaica,18.1096,-77.2975,2020-03-18,13,0,2,11,Americas,0.0,15.384615384615385
Japan,36.204824,138.252924,2020-03-18,928,32,144,752,Western Pacific,3.4482758620689653,15.517241379310345
Jordan,31.24,36.51,2020-03-18,52,0,1,51,Eastern Mediterranean,0.0,1.9230769230769231
Kazakhstan,48.0196,66.9237,2020-03-18,35,0,0,35,Europe,0.0,0.0
Kenya,-0.0236,37.9062,2020-03-18,3,0,0,3,Africa,0.0,0.0
South Korea,35.90775700000001,127.766922,2020-03-18,8413,84,1540,6789,Western Pacific,0.9984547723760846,18.30500416022822
Kuwait,29.31166,47.481766,2020-03-18,142,0,15,127,Eastern Mediterranean,0.0,10.56338028169014
Kyrgyzstan,41.20438,74.766098,2020-03-18,3,0,0,3,Europe,0.0,0.0
Latvia,56.8796,24.6032,2020-03-18,71,0,1,70,Europe,0.0,1.4084507042253522
Lebanon,33.8547,35.8623,2020-03-18,133,3,3,127,Eastern Mediterranean,2.2556390977443606,2.2556390977443606
Liberia,6.4280550000000005,-9.429499,2020-03-18,2,0,0,2,Africa,0.0,0.0
Liechtenstein,47.14,9.55,2020-03-18,28,0,1,27,Europe,0.0,3.571428571428571
Lithuania,55.1694,23.8813,2020-03-18,27,0,1,26,Europe,0.0,3.7037037037037033
Luxembourg,49.8153,6.1296,2020-03-18,203,2,0,201,Europe,0.9852216748768473,0.0
Malaysia,4.210483999999999,101.975766,2020-03-18,790,2,60,728,Western Pacific,0.25316455696202533,7.59493670886076
Maldives,3.2028,73.2207,2020-03-18,13,0,0,13,South-East Asia,0.0,0.0
Malta,35.9375,14.3754,2020-03-18,38,0,2,36,Europe,0.0,5.263157894736842
Mauritania,21.0079,-10.9408,2020-03-18,1,0,0,1,Africa,0.0,0.0
Mauritius,-20.348404,57.552152,2020-03-18,3,0,0,3,Africa,0.0,0.0
Mexico,23.6345,-102.5528,2020-03-18,118,0,4,114,Americas,0.0,3.389830508474576
Moldova,47.4116,28.3699,2020-03-18,30,1,1,28,Europe,3.3333333333333335,3.3333333333333335
Monaco,43.7333,7.4167,2020-03-18,7,0,0,7,Europe,0.0,0.0
Mongolia,46.8625,103.8467,2020-03-18,6,0,0,6,Western Pacific,0.0,0.0
Montenegro,42.708678000000006,19.37439,2020-03-18,2,0,0,2,Europe,0.0,0.0
Morocco,31.7917,-7.0926,2020-03-18,49,2,1,46,Eastern Mediterranean,4.081632653061225,2.0408163265306123
Namibia,-22.9576,18.4904,2020-03-18,2,0,0,2,Africa,0.0,0.0
Nepal,28.1667,84.25,2020-03-18,1,0,1,0,South-East Asia,0.0,100.0
Netherlands,12.5211,-69.9683,2020-03-18,4,0,0,4,Europe,0.0,0.0
Netherlands,12.1696,-68.99,2020-03-18,3,0,0,3,Europe,0.0,0.0
Netherlands,52.1326,5.2913,2020-03-18,2051,58,0,1993,Europe,2.8278888347147735,0.0
New Zealand,-40.9006,174.886,2020-03-18,20,0,0,20,Western Pacific,0.0,0.0
Nigeria,9.082,8.6753,2020-03-18,8,0,1,7,Africa,0.0,12.5
North Macedonia,41.6086,21.7453,2020-03-18,35,0,1,34,Europe,0.0,2.857142857142857
Norway,60.472,8.4689,2020-03-18,1550,6,1,1543,Europe,0.3870967741935484,0.06451612903225806
Oman,21.512583,55.92325500000001,2020-03-18,39,0,12,27,Eastern Mediterranean,0.0,30.76923076923077
Pakistan,30.3753,69.3451,2020-03-18,454,2,13,439,Eastern Mediterranean,0.4405286343612335,2.8634361233480177
Panama,8.538,-80.7821,2020-03-18,86,1,0,85,Americas,1.1627906976744187,0.0
Paraguay,-23.4425,-58.4438,2020-03-18,11,0,0,11,Americas,0.0,0.0
Peru,-9.19,-75.0152,2020-03-18,145,0,1,144,Americas,0.0,0.6896551724137931
Philippines,12.879721,121.774017,2020-03-18,202,19,5,178,Western Pacific,9.405940594059405,2.4752475247524752
Poland,51.9194,19.1451,2020-03-18,251,5,13,233,Europe,1.9920318725099602,5.179282868525896
Portugal,39.3999,-8.2245,2020-03-18,448,2,3,443,Europe,0.4464285714285714,0.6696428571428571
Qatar,25.3548,51.1839,2020-03-18,452,0,4,448,Eastern Mediterranean,0.0,0.8849557522123894
Romania,45.9432,24.9668,2020-03-18,260,0,19,241,Europe,0.0,7.307692307692308
Russia,61.52401,105.318756,2020-03-18,147,0,8,139,Europe,0.0,5.442176870748299
Rwanda,-1.9403,29.8739,2020-03-18,8,0,0,8,Africa,0.0,0.0
Saint Lucia,13.9094,-60.9789,2020-03-18,2,0,0,2,Americas,0.0,0.0
Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-18,1,0,0,1,Americas,0.0,0.0
San Marino,43.9424,12.4578,2020-03-18,119,11,4,104,Europe,9.243697478991598,3.361344537815126
Saudi Arabia,23.885942,45.079162,2020-03-18,171,0,6,165,Eastern Mediterranean,0.0,3.508771929824561
Senegal,14.4974,-14.4524,2020-03-18,31,0,2,29,Africa,0.0,6.451612903225806
Serbia,44.0165,21.0059,2020-03-18,83,0,1,82,Europe,0.0,1.2048192771084338
Seychelles,-4.6796,55.492,2020-03-18,4,0,0,4,Africa,0.0,0.0
Singapore,1.2833,103.8333,2020-03-18,313,0,114,199,Western Pacific,0.0,36.42172523961661
